game_id,game_date,home_team,away_team,spread_pick,total_pick,spread_edge,total_edge,parlay_edge_score,spread_home_last,total_last,moneyline_home_last,confidence_tier,cluster_alignment,disagreement_flag,actionability
0022500620,2026-01-21T00:00:00Z,Charlotte Hornets,Cleveland Cavaliers,,,,,,,,,IGNORE,NONE,False,
0022500621,2026-01-21T00:00:00Z,Boston Celtics,Indiana Pacers,,,,,,,,,IGNORE,NONE,False,
0022500622,2026-01-21T00:00:00Z,New York Knicks,Brooklyn Nets,,,,,,,,,IGNORE,NONE,False,
0022500623,2026-01-21T00:00:00Z,Memphis Grizzlies,Atlanta Hawks,,,,,,,,,IGNORE,NONE,False,
0022500624,2026-01-21T00:00:00Z,New Orleans Pelicans,Detroit Pistons,,,,,,,,,IGNORE,NONE,False,
0022500625,2026-01-21T00:00:00Z,Milwaukee Bucks,Oklahoma City Thunder,,,,,,,,,IGNORE,NONE,False,
0022500626,2026-01-21T00:00:00Z,Sacramento Kings,Toronto Raptors,,,,,,,,,IGNORE,NONE,False,
0022500627,2026-01-22T00:00:00Z,Orlando Magic,Charlotte Hornets,,,,,,,,,IGNORE,NONE,False,
0022500628,2026-01-22T00:00:00Z,Philadelphia 76ers,Houston Rockets,,,,,,,,,IGNORE,NONE,False,
0022500629,2026-01-22T00:00:00Z,Washington Wizards,Denver Nuggets,,,,,,,,,IGNORE,NONE,False,
0022500630,2026-01-22T00:00:00Z,Dallas Mavericks,Golden State Warriors,,,,,,,,,IGNORE,NONE,False,
0022500631,2026-01-22T00:00:00Z,Minnesota Timberwolves,Chicago Bulls,,,,,,,,,IGNORE,NONE,False,
0022500632,2026-01-22T00:00:00Z,Utah Jazz,San Antonio Spurs,,,,,,,,,IGNORE,NONE,False,
0022500633,2026-01-22T00:00:00Z,LA Clippers,Los Angeles Lakers,,,,,,,,,IGNORE,NONE,False,
0022500634,2026-01-22T00:00:00Z,Portland Trail Blazers,Miami Heat,,,,,,,,,IGNORE,NONE,False,
0022500635,2026-01-23T00:00:00Z,Detroit Pistons,Houston Rockets,,,,,,,,,IGNORE,NONE,False,
0022500636,2026-01-23T00:00:00Z,Atlanta Hawks,Phoenix Suns,,,,,,,,,IGNORE,NONE,False,
0022500637,2026-01-23T00:00:00Z,Brooklyn Nets,Boston Celtics,,,,,,,,,IGNORE,NONE,False,
0022500638,2026-01-23T00:00:00Z,Cleveland Cavaliers,Sacramento Kings,,,,,,,,,IGNORE,NONE,False,
0022500639,2026-01-23T00:00:00Z,Memphis Grizzlies,New Orleans Pelicans,,,,,,,,,IGNORE,NONE,False,
0022500640,2026-01-23T00:00:00Z,Milwaukee Bucks,Denver Nuggets,,,,,,,,,IGNORE,NONE,False,
0022500641,2026-01-23T00:00:00Z,Oklahoma City Thunder,Indiana Pacers,,,,,,,,,IGNORE,NONE,False,
0022500642,2026-01-23T00:00:00Z,Portland Trail Blazers,Toronto Raptors,,,,,,,,,IGNORE,NONE,False,
0022500643,2026-01-24T00:00:00Z,Philadelphia 76ers,New York Knicks,,,,,,,,,IGNORE,NONE,False,
0022500644,2026-01-25T00:00:00Z,Minnesota Timberwolves,Golden State Warriors,AWAY,UNDER,14.164999999999992,-11.164999999999992,12.329999999999984,-6.5,236.5,-228,IGNORE,NONE,False,
0022500645,2026-01-24T00:00:00Z,Charlotte Hornets,Washington Wizards,,,,,,,,,IGNORE,NONE,False,
0022500646,2026-01-24T00:00:00Z,Orlando Magic,Cleveland Cavaliers,,,,,,,,,IGNORE,NONE,False,
0022500647,2026-01-24T00:00:00Z,Chicago Bulls,Boston Celtics,,,,,,,,,IGNORE,NONE,False,
0022500648,2026-01-24T00:00:00Z,Dallas Mavericks,Los Angeles Lakers,,,,,,,,,IGNORE,NONE,False,
0022500649,2026-01-24T00:00:00Z,Utah Jazz,Miami Heat,,,,,,,,,IGNORE,NONE,False,
0022500650,2026-01-25T00:00:00Z,Detroit Pistons,Sacramento Kings,AWAY,UNDER,4.2549999999999955,-31.555000000000007,35.81,-16.5,257.5,-5000,IGNORE,NONE,False,
0022500651,2026-03-18T00:00:00Z,Memphis Grizzlies,Denver Nuggets,,,,,,,,,IGNORE,NONE,False,
0022500652,2026-03-31T00:00:00Z,Milwaukee Bucks,Dallas Mavericks,,,,,,,,,IGNORE,NONE,False,
0022500653,2026-01-25T00:00:00Z,Oklahoma City Thunder,Toronto Raptors,AWAY,OVER,7.25,1.1100000000000136,8.360000000000014,-11.0,224.5,-493,IGNORE,NONE,False,
0022500654,2026-01-25T00:00:00Z,San Antonio Spurs,New Orleans Pelicans,AWAY,UNDER,6.085000000000008,-19.025000000000006,25.110000000000014,-11.5,240.0,-493,IGNORE,NONE,False,
0022500655,2026-01-25T00:00:00Z,Phoenix Suns,Miami Heat,AWAY,OVER,2.115000000000009,0.4449999999999932,2.5600000000000023,-5.5,225.0,-209,IGNORE,NONE,False,
0022500656,2026-01-25T00:00:00Z,LA Clippers,Brooklyn Nets,,,,,,,,,IGNORE,NONE,False,
0022500657,2026-01-26T00:00:00Z,Charlotte Hornets,Philadelphia 76ers,AWAY,UNDER,1.2000000000000028,-0.910000000000025,2.110000000000028,-2.0,228.5,-123,IGNORE,NONE,False,
0022500658,2026-01-26T00:00:00Z,Cleveland Cavaliers,Orlando Magic,AWAY,OVER,2.280000000000001,5.990000000000009,8.27000000000001,-6.0,225.5,-228,IGNORE,NONE,False,
0022500659,2026-01-26T00:00:00Z,Atlanta Hawks,Indiana Pacers,HOME,UNDER,-5.125,-17.375,21.5,0.5,245.5,-106,IGNORE,NONE,False,
0022500660,2026-01-26T00:00:00Z,Boston Celtics,Portland Trail Blazers,HOME,UNDER,-3.640000000000015,-1.7800000000000011,5.420000000000016,-7.5,225.5,-282,IGNORE,NONE,False,
0022500661,2026-01-26T00:00:00Z,Chicago Bulls,Los Angeles Lakers,AWAY,UNDER,1.0549999999999926,-2.6650000000000205,3.720000000000013,1.0,234.5,-101,IGNORE,NONE,False,
0022500662,2026-01-26T00:00:00Z,Houston Rockets,Memphis Grizzlies,AWAY,UNDER,2.1000000000000085,-2.6999999999999886,4.799999999999997,-10.0,225.0,-429,IGNORE,NONE,False,
0022500663,2026-01-26T00:00:00Z,Minnesota Timberwolves,Golden State Warriors,AWAY,UNDER,4.0,-3.5800000000000125,7.5800000000000125,-8.5,230.5,-307,IGNORE,NONE,False,
0022500664,2026-01-27T00:00:00Z,Washington Wizards,Portland Trail Blazers,HOME,OVER,-5.769999999999996,1.6399999999999864,7.409999999999982,6.5,232.0,198,IGNORE,NONE,False,
0022500665,2026-01-27T00:00:00Z,New York Knicks,Sacramento Kings,AWAY,UNDER,1.1200000000000045,-4.25,5.3700000000000045,-14.5,225.5,-760,IGNORE,NONE,False,
0022500666,2026-01-27T00:00:00Z,Philadelphia 76ers,Milwaukee Bucks,AWAY,OVER,4.375,18.875,23.25,-10.0,219.5,-405,IGNORE,NONE,False,
0022500667,2026-01-27T00:00:00Z,Oklahoma City Thunder,New Orleans Pelicans,AWAY,UNDER,3.8549999999999898,-5.465000000000003,9.319999999999993,-14.5,233.5,-760,IGNORE,NONE,False,
0022500668,2026-01-27T00:00:00Z,Denver Nuggets,Detroit Pistons,HOME,OVER,-4.6000000000000085,20.069999999999993,24.67,7.0,214.5,218,IGNORE,NONE,False,
0022500669,2026-01-27T00:00:00Z,Phoenix Suns,Brooklyn Nets,HOME,OVER,-1.5,5.939999999999998,7.439999999999998,-8.5,210.5,-322,IGNORE,NONE,False,
0022500670,2026-01-27T00:00:00Z,Utah Jazz,LA Clippers,,,,,,,,,IGNORE,NONE,False,
0022500671,2026-01-28T00:00:00Z,Cleveland Cavaliers,Los Angeles Lakers,AWAY,UNDER,1.259999999999991,-5.889999999999986,7.149999999999977,-3.5,235.5,-151,IGNORE,NONE,False,
0022500672,2026-01-28T00:00:00Z,Indiana Pacers,Chicago Bulls,HOME,UNDER,-3.444999999999993,-2.4950000000000045,3.0500000000000114,2.0,237.0,110,IGNORE,NONE,False,
0022500673,2026-01-28T00:00:00Z,Boston Celtics,Atlanta Hawks,AWAY,UNDER,2.7450000000000045,-4.064999999999998,6.810000000000002,-6.5,230.5,-263,IGNORE,NONE,False,
0022500674,2026-01-28T00:00:00Z,Miami Heat,Orlando Magic,AWAY,OVER,3.490000000000009,12.189999999999998,14.699999999999989,-3.0,229.5,-144,IGNORE,NONE,False,
0022500675,2026-01-28T00:00:00Z,Toronto Raptors,New York Knicks,AWAY,OVER,13.700000000000003,2.829999999999984,12.529999999999987,-2.0,225.0,-128,IGNORE,NONE,False,
0022500676,2026-01-28T00:00:00Z,Memphis Grizzlies,Charlotte Hornets,HOME,OVER,-1.9549999999999983,2.1650000000000205,4.120000000000019,2.0,231.5,112,IGNORE,NONE,False,
0022500677,2026-01-28T00:00:00Z,Dallas Mavericks,Minnesota Timberwolves,AWAY,OVER,1.0999999999999943,3.719999999999999,4.819999999999993,7.0,232.0,229,IGNORE,NONE,False,
0022500678,2026-01-28T00:00:00Z,Utah Jazz,Golden State Warriors,HOME,OVER,-11.174999999999997,0.1349999999999909,8.959999999999994,10.0,241.5,321,IGNORE,NONE,False,
0022500679,2026-01-28T00:00:00Z,Houston Rockets,San Antonio Spurs,AWAY,OVER,1.085000000000008,3.164999999999992,4.25,-2.5,220.0,-144,IGNORE,NONE,False,
0022500680,2026-01-29T00:00:00Z,Philadelphia 76ers,Sacramento Kings,AWAY,OVER,5.430000000000007,2.5600000000000023,7.990000000000009,-10.0,229.0,-395,IGNORE,NONE,False,
0022500681,2026-01-29T00:00:00Z,Washington Wizards,Milwaukee Bucks,AWAY,OVER,4.025000000000006,5.965000000000003,9.990000000000009,2.0,223.5,109,IGNORE,NONE,False,
0022500682,2026-01-29T00:00:00Z,Atlanta Hawks,Houston Rockets,HOME,OVER,-1.6149999999999949,2.714999999999975,4.32999999999997,5.5,222.5,191,IGNORE,NONE,False,
0022500683,2026-01-29T00:00:00Z,Dallas Mavericks,Charlotte Hornets,AWAY,OVER,2.085000000000008,2.085000000000008,4.170000000000016,3.5,226.5,135,IGNORE,NONE,False,
0022500684,2026-01-29T00:00:00Z,Denver Nuggets,Brooklyn Nets,HOME,OVER,-1.9699999999999989,15.159999999999997,17.129999999999995,-6.5,209.5,-253,IGNORE,NONE,False,
0022500685,2026-01-29T00:00:00Z,Phoenix Suns,Detroit Pistons,HOME,OVER,-5.400000000000006,4.099999999999994,6.699999999999989,4.0,214.5,139,IGNORE,NONE,False,
0022500686,2026-01-29T00:00:00Z,Minnesota Timberwolves,Oklahoma City Thunder,HOME,OVER,-2.335000000000008,1.7349999999999852,4.069999999999993,6.5,228.0,188,IGNORE,NONE,False,
0022500687,2026-01-30T00:00:00Z,Orlando Magic,Toronto Raptors,AWAY,OVER,2.6200000000000045,8.300000000000011,10.680000000000007,-2.5,219.0,-131,IGNORE,NONE,False,
0022500688,2026-01-30T00:00:00Z,Washington Wizards,Los Angeles Lakers,HOME,UNDER,-0.39500000000001023,-1.0250000000000057,1.420000000000016,10.0,230.0,346,IGNORE,NONE,False,
0022500689,2026-01-30T00:00:00Z,Boston Celtics,Sacramento Kings,HOME,OVER,-4.8700000000000045,5.1200000000000045,9.990000000000009,-11.5,217.5,-493,IGNORE,NONE,False,
0022500690,2026-01-30T00:00:00Z,New York Knicks,Portland Trail Blazers,HOME,OVER,-5.3300000000000125,5.289999999999992,10.620000000000005,-7.5,224.5,-282,IGNORE,NONE,False,
0022500691,2026-01-30T00:00:00Z,New Orleans Pelicans,Memphis Grizzlies,AWAY,UNDER,0.16499999999999204,-2.664999999999992,2.829999999999984,-3.0,231.5,-144,IGNORE,NONE,False,
0022500692,2026-01-31T00:00:00Z,Miami Heat,Chicago Bulls,AWAY,OVER,1.9350000000000023,6.944999999999993,8.879999999999995,-6.5,233.5,-238,IGNORE,NONE,False,
0022500693,2026-01-30T00:00:00Z,Phoenix Suns,Cleveland Cavaliers,AWAY,OVER,1.8699999999999903,11.389999999999986,13.259999999999977,2.0,224.0,112,IGNORE,NONE,False,
0022500694,2026-01-30T00:00:00Z,Utah Jazz,Brooklyn Nets,AWAY,OVER,4.38000000000001,3.589999999999975,6.209999999999965,-3.5,226.0,-146,IGNORE,NONE,False,
0022500695,2026-01-30T00:00:00Z,Denver Nuggets,LA Clippers,,,,,,,,,IGNORE,NONE,False,
0022500696,2026-01-30T00:00:00Z,Golden State Warriors,Detroit Pistons,AWAY,OVER,2.7849999999999966,19.905,22.120000000000005,-2.5,225.0,-133,IGNORE,NONE,False,
0022500697,2026-01-31T00:00:00Z,Charlotte Hornets,San Antonio Spurs,HOME,UNDER,-3.730000000000004,-4.189999999999998,7.920000000000002,4.0,228.0,136,IGNORE,NONE,False,
0022500698,2026-01-31T00:00:00Z,Indiana Pacers,Atlanta Hawks,HOME,OVER,-0.4099999999999966,6.590000000000003,7.0,1.5,232.5,105,IGNORE,NONE,False,
0022500699,2026-01-31T00:00:00Z,Philadelphia 76ers,New Orleans Pelicans,AWAY,OVER,5.560000000000002,1.8600000000000136,7.420000000000016,-9.5,232.0,-322,IGNORE,NONE,False,
0022500700,2026-01-31T00:00:00Z,Memphis Grizzlies,Minnesota Timberwolves,HOME,OVER,-3.8600000000000136,8.430000000000007,12.29000000000002,8.0,229.5,260,IGNORE,NONE,False,
0022500701,2026-01-31T00:00:00Z,Houston Rockets,Dallas Mavericks,AWAY,OVER,4.715000000000003,2.594999999999999,7.310000000000002,-10.5,223.0,-444,IGNORE,NONE,False,
0022500702,2026-02-01T00:00:00Z,Boston Celtics,Milwaukee Bucks,HOME,UNDER,-1.2199999999999989,-1.8599999999999852,3.079999999999984,-13.0,217.5,-591,IGNORE,NONE,False,
0022500703,2026-02-01T00:00:00Z,San Antonio Spurs,Orlando Magic,HOME,OVER,-4.175000000000011,3.055000000000007,7.230000000000018,-1.5,223.0,-128,IGNORE,NONE,False,
0022500704,2026-02-01T00:00:00Z,Detroit Pistons,Brooklyn Nets,AWAY,OVER,1.3549999999999898,5.85499999999999,7.2099999999999795,-13.5,214.0,-664,IGNORE,NONE,False,
0022500705,2026-02-01T00:00:00Z,Miami Heat,Chicago Bulls,HOME,OVER,-5.5,0.06999999999999318,5.569999999999993,-6.0,235.0,-232,IGNORE,NONE,False,
0022500706,2026-02-01T00:00:00Z,Toronto Raptors,Utah Jazz,AWAY,UNDER,3.954999999999984,-2.5049999999999955,6.4599999999999795,-10.5,235.0,-420,IGNORE,NONE,False,
0022500707,2026-02-01T00:00:00Z,Washington Wizards,Sacramento Kings,HOME,OVER,-2.259999999999991,4.5,6.240000000000009,2.0,228.5,112,IGNORE,NONE,False,
0022500708,2026-02-01T00:00:00Z,New York Knicks,Los Angeles Lakers,HOME,UNDER,-0.355000000000004,-0.23500000000001364,0.5900000000000176,-5.0,229.0,-190,IGNORE,NONE,False,
0022500709,2026-02-01T00:00:00Z,Phoenix Suns,LA Clippers,,,,,,,,,IGNORE,NONE,False,
0022500710,2026-02-01T00:00:00Z,Portland Trail Blazers,Cleveland Cavaliers,HOME,OVER,-2.1200000000000045,6.6200000000000045,8.740000000000009,3.0,229.0,132,IGNORE,NONE,False,
0022500711,2026-02-01T00:00:00Z,Denver Nuggets,Oklahoma City Thunder,HOME,OVER,-3.1899999999999977,0.5,3.6899999999999977,7.0,225.0,202,IGNORE,NONE,False,
0022500712,2026-02-02T00:00:00Z,Charlotte Hornets,New Orleans Pelicans,AWAY,UNDER,2.0600000000000023,-4.090000000000003,6.150000000000006,-7.0,231.0,-271,IGNORE,NONE,False,
0022500713,2026-02-02T00:00:00Z,Indiana Pacers,Houston Rockets,HOME,OVER,-4.064999999999998,8.094999999999999,12.159999999999997,6.5,218.5,206,IGNORE,NONE,False,
0022500714,2026-02-02T00:00:00Z,Memphis Grizzlies,Minnesota Timberwolves,HOME,OVER,-5.469999999999999,10.719999999999999,16.189999999999998,7.5,230.0,229,IGNORE,NONE,False,
0022500715,2026-02-02T00:00:00Z,LA Clippers,Philadelphia 76ers,,,,,,,,,IGNORE,NONE,False,
0022500716,2026-02-03T00:00:00Z,Detroit Pistons,Denver Nuggets,HOME,OVER,-0.6150000000000091,0.3849999999999909,1.0,-4.0,229.0,-170,IGNORE,NONE,False,
0022500717,2026-02-03T00:00:00Z,Indiana Pacers,Utah Jazz,AWAY,UNDER,0.75,-7.800000000000011,8.550000000000011,-3.5,236.5,-160,IGNORE,NONE,False,
0022500718,2026-02-03T00:00:00Z,Washington Wizards,New York Knicks,HOME,OVER,-6.605000000000004,4.805000000000007,11.41000000000001,13.5,227.5,517,IGNORE,NONE,False,
0022500719,2026-02-03T00:00:00Z,Brooklyn Nets,Los Angeles Lakers,HOME,OVER,-8.344999999999999,6.064999999999998,14.409999999999997,8.5,222.5,285,IGNORE,NONE,False,
0022500720,2026-02-03T00:00:00Z,Miami Heat,Atlanta Hawks,AWAY,OVER,4.8799999999999955,1.0,2.1200000000000045,-3.0,241.0,-155,IGNORE,NONE,False,
0022500721,2026-02-03T00:00:00Z,Dallas Mavericks,Boston Celtics,HOME,OVER,-1.6000000000000085,3.319999999999993,4.920000000000002,7.0,223.0,218,IGNORE,NONE,False,
0022500722,2026-02-03T00:00:00Z,Milwaukee Bucks,Chicago Bulls,HOME,OVER,-4.039999999999992,14.349999999999994,15.310000000000002,2.5,223.0,122,IGNORE,NONE,False,
0022500723,2026-02-03T00:00:00Z,Oklahoma City Thunder,Orlando Magic,HOME,OVER,-0.5699999999999932,7.75,8.319999999999993,-7.0,219.5,-256,IGNORE,NONE,False,
0022500724,2026-02-03T00:00:00Z,Golden State Warriors,Philadelphia 76ers,AWAY,OVER,13.670000000000016,9.0,16.670000000000016,-3.0,221.5,-149,IGNORE,NONE,False,
0022500725,2026-02-03T00:00:00Z,Portland Trail Blazers,Phoenix Suns,HOME,OVER,-3.6700000000000017,13.949999999999989,15.279999999999987,2.5,218.5,122,IGNORE,NONE,False,
0022500726,2026-02-04T00:00:00Z,New York Knicks,Denver Nuggets,AWAY,OVER,9.405000000000001,13.905000000000001,18.5,-7.0,224.0,-263,IGNORE,NONE,False,
0022500727,2026-02-04T00:00:00Z,Toronto Raptors,Minnesota Timberwolves,AWAY,OVER,0.9649999999999892,12.055000000000007,13.019999999999996,2.0,227.0,122,IGNORE,NONE,False,
0022500728,2026-02-04T00:00:00Z,Houston Rockets,Boston Celtics,AWAY,OVER,9.924999999999997,5.024999999999977,6.09999999999998,-5.5,213.5,-209,IGNORE,NONE,False,
0022500729,2026-02-04T00:00:00Z,Milwaukee Bucks,New Orleans Pelicans,HOME,OVER,-8.75,11.469999999999999,12.719999999999999,5.0,222.5,158,IGNORE,NONE,False,
0022500730,2026-02-04T00:00:00Z,San Antonio Spurs,Oklahoma City Thunder,HOME,UNDER,-7.289999999999992,-3.039999999999992,7.329999999999984,1.5,223.0,-101,IGNORE,NONE,False,
0022500731,2026-02-04T00:00:00Z,Sacramento Kings,Memphis Grizzlies,AWAY,OVER,7.75,8.75,14.5,-1.0,231.5,-111,IGNORE,NONE,False,
0022500732,2026-02-04T00:00:00Z,LA Clippers,Cleveland Cavaliers,,,,,,,,,IGNORE,NONE,False,
0022500733,2026-02-05T00:00:00Z,Detroit Pistons,Washington Wizards,,,,,,,,,IGNORE,NONE,False,
0022500734,2026-02-05T00:00:00Z,Orlando Magic,Brooklyn Nets,,,,,,,,,IGNORE,NONE,False,
0022500735,2026-02-05T00:00:00Z,Atlanta Hawks,Utah Jazz,,,,,,,,,IGNORE,NONE,False,
0022500736,2026-02-05T00:00:00Z,Toronto Raptors,Chicago Bulls,,,,,,,,,IGNORE,NONE,False,
0022500737,2026-02-05T00:00:00Z,Houston Rockets,Charlotte Hornets,,,,,,,,,IGNORE,NONE,False,
0022500738,2026-02-05T00:00:00Z,Dallas Mavericks,San Antonio Spurs,,,,,,,,,IGNORE,NONE,False,
0022500739,2026-02-05T00:00:00Z,Phoenix Suns,Golden State Warriors,,,,,,,,,IGNORE,NONE,False,
0022500740,2026-02-05T00:00:00Z,Los Angeles Lakers,Philadelphia 76ers,,,,,,,,,IGNORE,NONE,False,
0022500741,2026-02-06T00:00:00Z,Boston Celtics,Miami Heat,HOME,OVER,-15.555000000000007,15.134999999999991,24.579999999999984,12.5,205.5,500,IGNORE,NONE,False,
0022500742,2026-02-06T00:00:00Z,Detroit Pistons,New York Knicks,AWAY,OVER,11.825000000000003,17.105000000000018,28.93000000000002,-17.5,209.5,-4000,IGNORE,NONE,False,
0022500743,2026-02-06T00:00:00Z,Milwaukee Bucks,Indiana Pacers,HOME,OVER,-6.219999999999999,9.530000000000001,10.75,2.5,217.5,106,IGNORE,NONE,False,
0022500744,2026-02-06T00:00:00Z,Minnesota Timberwolves,New Orleans Pelicans,AWAY,UNDER,0.6950000000000074,-15.024999999999977,15.719999999999985,-8.5,243.5,-350,IGNORE,NONE,False,
0022500745,2026-02-06T00:00:00Z,Portland Trail Blazers,Memphis Grizzlies,AWAY,OVER,6.375,5.125,11.5,-8.5,233.5,-272,IGNORE,NONE,False,
0022500746,2026-02-06T00:00:00Z,Sacramento Kings,LA Clippers,,,,,,,,,IGNORE,NONE,False,
0022500747,2026-02-07T00:00:00Z,Brooklyn Nets,Washington Wizards,AWAY,OVER,1.4799999999999898,14.340000000000003,15.819999999999993,-6.0,218.5,-223,IGNORE,NONE,False,
0022500748,2026-02-07T00:00:00Z,Oklahoma City Thunder,Houston Rockets,HOME,OVER,-4.444999999999993,13.034999999999997,17.47999999999999,-3.5,213.5,-149,IGNORE,NONE,False,
0022500749,2026-02-07T00:00:00Z,San Antonio Spurs,Dallas Mavericks,AWAY,OVER,2.9450000000000074,3.355000000000018,6.300000000000026,-10.0,230.0,-400,IGNORE,NONE,False,
0022500750,2026-02-07T00:00:00Z,Orlando Magic,Utah Jazz,HOME,UNDER,-0.6500000000000057,-6.340000000000003,6.990000000000009,-7.0,238.0,-272,IGNORE,NONE,False,
0022500751,2026-02-07T00:00:00Z,Atlanta Hawks,Charlotte Hornets,HOME,OVER,-1.5750000000000028,4.644999999999982,6.069999999999979,1.5,231.5,110,IGNORE,NONE,False,
0022500752,2026-02-07T00:00:00Z,Chicago Bulls,Denver Nuggets,AWAY,OVER,3.085000000000008,5.525000000000006,8.610000000000014,5.5,233.0,185,IGNORE,NONE,False,
0022500753,2026-02-07T00:00:00Z,Los Angeles Lakers,Golden State Warriors,AWAY,OVER,10.14500000000001,22.984999999999985,33.129999999999995,-11.5,206.5,,IGNORE,NONE,False,
0022500754,2026-02-07T00:00:00Z,Phoenix Suns,Philadelphia 76ers,HOME,OVER,-15.080000000000013,25.349999999999994,33.26999999999998,11.5,199.5,1700,IGNORE,NONE,False,
0022500755,2026-02-07T00:00:00Z,Portland Trail Blazers,Memphis Grizzlies,AWAY,UNDER,3.5349999999999966,-4.064999999999998,7.599999999999994,-8.5,240.5,-590,IGNORE,NONE,False,
0022500756,2026-02-07T00:00:00Z,Sacramento Kings,Cleveland Cavaliers,HOME,OVER,-1.769999999999996,9.699999999999989,11.469999999999985,9.5,229.5,440,IGNORE,NONE,False,
0022500757,2026-02-08T00:00:00Z,Boston Celtics,New York Knicks,AWAY,OVER,0.5549999999999926,9.524999999999977,10.07999999999997,-4.0,213.5,-175,IGNORE,NONE,False,
0022500758,2026-02-08T00:00:00Z,Washington Wizards,Miami Heat,HOME,UNDER,-0.7999999999999972,-0.7699999999999818,1.569999999999979,11.5,236.0,404,IGNORE,NONE,False,
0022500759,2026-02-08T00:00:00Z,Toronto Raptors,Indiana Pacers,AWAY,OVER,4.610000000000014,6.560000000000002,11.170000000000016,-8.5,225.0,-327,IGNORE,NONE,False,
0022500760,2026-02-08T00:00:00Z,Minnesota Timberwolves,LA Clippers,,,,,,,,,IGNORE,NONE,False,
0022500761,2026-02-09T00:00:00Z,Charlotte Hornets,Detroit Pistons,HOME,OVER,-1.3900000000000006,2.769999999999982,4.159999999999982,2.0,222.5,111,IGNORE,NONE,False,
0022500762,2026-02-09T00:00:00Z,Brooklyn Nets,Chicago Bulls,HOME,OVER,-6.094999999999999,18.034999999999997,18.129999999999995,3.0,217.5,130,IGNORE,NONE,False,
0022500763,2026-02-09T00:00:00Z,Miami Heat,Utah Jazz,HOME,OVER,-4.625,0.1449999999999818,4.769999999999982,-6.0,236.0,-248,IGNORE,NONE,False,
0022500764,2026-02-09T00:00:00Z,Orlando Magic,Milwaukee Bucks,HOME,UNDER,-3.2749999999999915,-0.49500000000000455,3.769999999999996,-9.5,220.5,-386,IGNORE,NONE,False,
0022500765,2026-02-09T00:00:00Z,Minnesota Timberwolves,Atlanta Hawks,AWAY,UNDER,5.715000000000003,-7.575000000000017,13.29000000000002,-9.0,239.0,-345,IGNORE,NONE,False,
0022500766,2026-02-09T00:00:00Z,New Orleans Pelicans,Sacramento Kings,AWAY,UNDER,2.0349999999999966,-2.164999999999992,4.199999999999989,-9.5,229.0,-371,IGNORE,NONE,False,
0022500767,2026-02-09T00:00:00Z,Denver Nuggets,Cleveland Cavaliers,AWAY,UNDER,1.0300000000000011,-4.159999999999997,5.1299999999999955,-1.0,239.5,-111,IGNORE,NONE,False,
0022500768,2026-02-09T00:00:00Z,Golden State Warriors,Memphis Grizzlies,AWAY,OVER,3.9099999999999966,14.530000000000001,18.439999999999998,-9.0,219.0,-371,IGNORE,NONE,False,
0022500769,2026-02-09T00:00:00Z,Los Angeles Lakers,Oklahoma City Thunder,AWAY,OVER,1.125,10.444999999999993,11.569999999999993,6.5,221.5,202,IGNORE,NONE,False,
0022500770,2026-02-09T00:00:00Z,Portland Trail Blazers,Philadelphia 76ers,HOME,OVER,-4.200000000000017,2.3499999999999943,4.149999999999977,3.0,231.0,129,IGNORE,NONE,False,
0022500771,2026-02-10T00:00:00Z,New York Knicks,Indiana Pacers,AWAY,OVER,0.7499999999999858,6.350000000000023,7.1000000000000085,-11.5,225.5,-576,IGNORE,NONE,False,
0022500772,2026-02-10T00:00:00Z,Houston Rockets,LA Clippers,,,,,,,,,IGNORE,NONE,False,
0022500773,2026-02-10T00:00:00Z,Phoenix Suns,Dallas Mavericks,AWAY,OVER,1.25,5.75,7.0,-8.5,229.0,-317,IGNORE,NONE,False,
0022500774,2026-02-10T00:00:00Z,Los Angeles Lakers,San Antonio Spurs,HOME,OVER,-9.33999999999999,5.740000000000009,15.079999999999998,12.0,224.0,423,IGNORE,NONE,False,
0022500775,2026-02-11T00:00:00Z,Charlotte Hornets,Atlanta Hawks,AWAY,UNDER,3.5250000000000057,-6.015000000000015,9.54000000000002,-4.0,234.0,-165,IGNORE,NONE,False,
0022500776,2026-02-11T00:00:00Z,Cleveland Cavaliers,Washington Wizards,AWAY,UNDER,4.579999999999998,-10.240000000000009,14.820000000000007,-17.5,240.0,-1174,IGNORE,NONE,False,
0022500777,2026-02-11T00:00:00Z,Orlando Magic,Milwaukee Bucks,AWAY,OVER,7.6299999999999955,4.550000000000011,12.180000000000007,-10.5,220.0,-479,IGNORE,NONE,False,
0022500778,2026-02-11T00:00:00Z,Boston Celtics,Chicago Bulls,AWAY,OVER,8.225000000000009,6.944999999999993,15.170000000000002,-13.5,226.5,-674,IGNORE,NONE,False,
0022500779,2026-02-11T00:00:00Z,Brooklyn Nets,Indiana Pacers,HOME,OVER,-3.549999999999997,10.389999999999986,13.939999999999984,-6.5,215.0,-219,IGNORE,NONE,False,
0022500780,2026-02-11T00:00:00Z,Philadelphia 76ers,New York Knicks,AWAY,OVER,14.560000000000002,5.389999999999986,15.949999999999989,-2.0,224.5,-131,IGNORE,NONE,False,
0022500781,2026-02-11T00:00:00Z,Toronto Raptors,Detroit Pistons,AWAY,OVER,4.269999999999996,2.569999999999993,4.839999999999989,-1.0,223.0,-110,IGNORE,NONE,False,
